,RvrIn-Lake Tana Inflow,RvrIn-Fincha River,RvrIn-Gibr Shet River,RvrIn-Gibe River,RvrIn-Awasha River,RvrIn-Melka Wakena River,RvrIn-Tekeze River,RvrIn-Genale River
4844,0.532,0.654,0.523,1.808,0.139,0.693,0.11,0.282
4845,0.518,0.472,0.851,1.887,0.073,0.683,0.081,0.354
4846,0.29,0.274,1.068,1.353,0.058,0.685,0.049,0.375
4847,0.144,0.219,1.174,0.932,0.067,0.755,0.038,0.321
4848,0.138,0.207,1.025,0.565,0.1,0.906,0.044,0.294
4849,0.125,0.22,0.685,0.33,0.112,0.953,0.039,0.371
4850,0.122,0.271,0.448,0.241,0.098,0.92,0.039,0.566
4851,0.125,0.296,0.312,0.202,0.085,0.804,0.039,0.731
4852,0.13,0.327,0.199,0.155,0.08,0.648,0.042,0.786
4853,0.119,0.478,0.132,0.135,0.077,0.493,0.035,0.766
4854,0.118,0.679,0.095,0.108,0.088,0.351,0.037,0.66
4855,0.134,0.79,0.065,0.078,0.09,0.253,0.044,0.514
4856,0.13,0.816,0.061,0.067,0.081,0.179,0.042,0.394
4857,0.115,0.726,0.057,0.067,0.082,0.134,0.045,0.276
4858,0.117,0.601,0.069,0.079,0.095,0.11,0.049,0.135
4859,0.113,0.489,0.109,0.11,0.108,0.092,0.052,0.05
4860,0.142,0.249,0.159,0.134,0.113,0.11,0.07,0.025
4861,0.147,0.084,0.228,0.151,0.091,0.132,0.084,0.018
4862,0.159,0.044,0.221,0.133,0.085,0.135,0.114,0.019
4863,0.202,0.031,0.184,0.106,0.077,0.128,0.164,0.024
4864,0.229,0.021,0.176,0.105,0.069,0.12,0.215,0.026
4865,0.286,0.015,0.173,0.115,0.085,0.135,0.263,0.031
4866,0.344,0.011,0.175,0.142,0.111,0.128,0.323,0.027
4867,0.456,0.011,0.219,0.185,0.127,0.115,0.372,0.032
4868,0.558,0.009,0.296,0.235,0.11,0.096,0.409,0.033
4869,0.72,0.005,0.319,0.22,0.08,0.075,0.434,0.024
4870,0.913,0.006,0.261,0.164,0.057,0.067,0.433,0.017
4871,1.053,0.017,0.202,0.114,0.045,0.05,0.387,0.018
4872,1.105,0.053,0.144,0.072,0.066,0.033,0.291,0.018
4873,0.939,0.108,0.16,0.066,0.127,0.024,0.22,0.016
4874,0.639,0.178,0.24,0.103,0.251,0.031,0.178,0.016
4875,0.403,0.268,0.307,0.177,0.449,0.06,0.144,0.018
4876,0.242,0.312,0.353,0.26,0.733,0.104,0.106,0.024
4877,0.146,0.337,0.402,0.364,0.971,0.176,0.077,0.031
4878,0.105,0.417,0.359,0.353,0.977,0.25,0.046,0.034
4879,0.101,0.573,0.277,0.29,0.784,0.332,0.04,0.043
4880,0.11,0.724,0.182,0.263,0.503,0.401,0.04,0.049
4881,0.088,0.798,0.176,0.32,0.325,0.47,0.036,0.054
4882,0.087,0.555,0.26,0.412,0.214,0.513,0.041,0.061
4883,0.098,0.244,0.327,0.434,0.137,0.56,0.055,0.068
4884,0.134,0.088,0.379,0.408,0.072,0.552,0.083,0.073
4885,0.208,0.015,0.409,0.345,0.034,0.488,0.143,0.069
4886,0.237,0.007,0.348,0.266,0.026,0.357,0.154,0.056
4887,0.237,0.02,0.253,0.178,0.038,0.22,0.155,0.042
4888,0.242,0.043,0.214,0.135,0.041,0.157,0.188,0.043
4889,0.246,0.075,0.231,0.136,0.044,0.143,0.242,0.055
4890,0.28,0.064,0.233,0.129,0.071,0.13,0.306,0.077
4891,0.321,0.05,0.252,0.129,0.152,0.135,0.356,0.107
4892,0.355,0.049,0.248,0.122,0.262,0.138,0.362,0.129
4893,0.379,0.086,0.238,0.142,0.344,0.128,0.337,0.121
4894,0.421,0.085,0.22,0.157,0.385,0.111,0.297,0.082
4895,0.507,0.138,0.216,0.191,0.403,0.096,0.251,0.049
4896,0.572,0.219,0.221,0.216,0.371,0.08,0.199,0.032
4897,0.583,0.315,0.261,0.259,0.374,0.075,0.143,0.024
4898,0.568,0.404,0.304,0.311,0.375,0.081,0.099,0.018
4899,0.528,0.446,0.441,0.426,0.396,0.099,0.087,0.017
4900,0.502,0.444,0.652,0.568,0.445,0.119,0.084,0.02
4901,0.529,0.355,0.869,0.7,0.503,0.143,0.085,0.022
4902,0.51,0.239,1.025,0.75,0.504,0.144,0.081,0.021
4903,0.437,0.203,1.049,0.7,0.484,0.135,0.082,0.023
4904,0.318,0.205,0.907,0.591,0.433,0.141,0.067,0.024
4905,0.237,0.199,0.684,0.465,0.346,0.203,0.068,0.029
4906,0.22,0.22,0.476,0.378,0.291,0.327,0.063,0.033
4907,0.223,0.246,0.321,0.312,0.249,0.422,0.066,0.042
4908,0.231,0.233,0.237,0.274,0.216,0.497,0.077,0.066
4909,0.202,0.199,0.192,0.238,0.197,0.521,0.096,0.091
4910,0.179,0.189,0.172,0.225,0.195,0.482,0.115,0.123
4911,0.156,0.174,0.174,0.231,0.199,0.437,0.128,0.157
4912,0.155,0.159,0.161,0.258,0.229,0.444,0.13,0.199
4913,0.155,0.165,0.171,0.336,0.338,0.498,0.111,0.199
4914,0.153,0.168,0.201,0.487,0.565,0.599,0.084,0.227
4915,0.158,0.171,0.287,0.818,0.874,0.763,0.058,0.345
4916,0.151,0.189,0.52,1.405,1.075,0.922,0.043,0.455
4917,0.146,0.197,1.055,2.251,0.937,1.047,0.041,0.612
4918,0.136,0.211,1.898,2.917,0.634,1.066,0.033,0.918
4919,0.125,0.214,2.483,2.645,0.456,1.008,0.025,1.416
4920,0.109,0.188,2.608,2.056,0.297,0.9,0.02,1.837
4921,0.108,0.162,2.552,1.698,0.201,0.735,0.014,1.583
4922,0.099,0.135,2.466,1.393,0.15,0.593,0.011,1.293
4923,0.141,0.136,1.83,1.341,0.133,0.074,0.012,0.172
4924,0.14,0.112,1.457,1.074,0.103,0.051,0.01,0.141
4925,0.106,0.126,1.18,0.932,0.108,0.035,0.011,0.104
4926,0.076,0.145,0.998,0.825,0.11,0.024,0.009,0.055
4927,0.057,0.15,0.944,0.803,0.112,0.019,0.012,0.018
4928,0.05,0.18,0.901,0.794,0.134,0.015,0.01,0.007
4929,0.048,0.228,0.775,0.701,0.122,0.016,0.007,0.004
4930,0.04,0.301,0.584,0.575,0.124,0.027,0.007,0.003
4931,0.035,0.292,0.388,0.427,0.161,0.053,0.009,0.002
4932,0.043,0.282,0.254,0.332,0.165,0.086,0.019,0.002
4933,0.06,0.243,0.192,0.27,0.159,0.1,0.039,0.002
4934,0.09,0.211,0.168,0.241,0.144,0.092,0.068,0.003
4935,0.131,0.183,0.154,0.233,0.128,0.075,0.085,0.004
4936,0.2,0.139,0.145,0.235,0.122,0.066,0.104,0.006
4937,0.298,0.113,0.158,0.264,0.119,0.062,0.133,0.012
4938,0.406,0.1,0.192,0.326,0.113,0.053,0.14,0.037
4939,0.546,0.086,0.306,0.478,0.106,0.039,0.151,0.069
4940,0.625,0.082,0.505,0.721,0.086,0.028,0.135,0.081
4941,0.574,0.067,0.874,1.104,0.079,0.021,0.104,0.077
4942,0.565,0.061,1.271,1.426,0.088,0.018,0.101,0.06
4943,0.463,0.074,1.405,1.452,0.112,0.013,0.091,0.037
4944,0.399,0.088,1.047,1.107,0.194,0.013,0.088,0.022
4945,0.36,0.115,0.764,0.884,0.269,0.016,0.094,0.009
4946,0.3,0.134,0.776,0.897,0.292,0.021,0.091,0.002
4947,0.249,0.2,0.777,0.884,0.276,0.025,0.08,0.001
4948,0.192,0.37,0.73,0.812,0.228,0.028,0.062,0.001
4949,0.136,0.857,0.577,0.633,0.192,0.038,0.043,0.001
4950,0.097,1.864,0.361,0.387,0.172,0.057,0.042,0.001
4951,0.104,3.049,0.153,0.241,0.193,0.079,0.043,0.001
4952,0.128,3.703,0.055,0.248,0.236,0.102,0.054,0.003
4953,0.143,3.657,0.032,0.296,0.233,0.117,0.054,0.007
4954,0.104,3.108,0.037,0.279,0.229,0.104,0.032,0.028
4955,0.065,2.385,0.068,0.318,0.25,0.087,0.014,0.071
4956,0.064,1.744,0.11,0.376,0.263,0.079,0.012,0.1
4957,0.058,1.387,0.219,0.387,0.277,0.083,0.012,0.075
4958,0.055,1.136,0.401,0.48,0.421,0.094,0.023,0.028
4959,0.081,0.827,0.528,0.551,0.671,0.112,0.044,0.011
4960,0.121,0.709,0.522,0.49,1.13,0.122,0.059,0.008
4961,0.163,1.053,0.373,0.381,1.727,0.128,0.066,0.009
4962,0.196,1.757,0.25,0.629,2.228,0.112,0.071,0.007
4963,0.222,2.032,0.712,1.634,1.882,0.091,0.074,0.007
4964,0.283,1.517,1.769,2.459,0.783,0.087,0.068,0.008
4965,0.301,1.01,2.321,2.494,0.304,0.088,0.058,0.011
4966,0.283,0.682,2.115,1.978,0.203,0.087,0.048,0.023
4967,0.27,0.482,1.488,1.328,0.199,0.103,0.034,0.036
4968,0.299,0.338,0.888,0.794,0.23,0.123,0.035,0.055
4969,0.305,0.262,0.441,0.344,0.244,0.12,0.042,0.052
4970,0.337,0.191,0.222,0.151,0.252,0.108,0.05,0.054
4971,0.374,0.169,0.125,0.129,0.256,0.088,0.065,0.068
4972,0.408,0.186,0.097,0.129,0.227,0.065,0.086,0.08
4973,0.53,0.21,0.089,0.121,0.155,0.053,0.156,0.064
4974,0.586,0.186,0.075,0.1,0.108,0.044,0.229,0.037
4975,0.563,0.131,0.065,0.088,0.107,0.036,0.234,0.033
4976,0.445,0.092,0.056,0.084,0.093,0.026,0.179,0.027
4977,0.297,0.083,0.041,0.073,0.071,0.019,0.128,0.022
4978,0.198,0.102,0.024,0.071,0.071,0.02,0.075,0.014
4979,0.195,0.162,0.019,0.076,0.094,0.026,0.053,0.008
4980,0.276,0.24,0.026,0.092,0.121,0.038,0.046,0.007
4981,0.331,0.329,0.04,0.115,0.133,0.052,0.046,0.008
4982,0.369,0.386,0.058,0.135,0.134,0.055,0.064,0.009
4983,0.461,0.384,0.072,0.152,0.133,0.055,0.084,0.009
4984,0.532,0.351,0.082,0.15,0.124,0.06,0.092,0.008
4985,0.437,0.352,0.087,0.14,0.115,0.072,0.099,0.01
4986,0.357,0.341,0.078,0.14,0.207,0.085,0.1,0.012
4987,0.282,0.263,0.104,0.217,0.445,0.094,0.093,0.014
4988,0.21,0.224,0.175,0.38,0.748,0.101,0.068,0.014
4989,0.164,0.237,0.28,0.589,0.919,0.11,0.051,0.013
4990,0.153,0.238,0.328,0.67,0.806,0.117,0.042,0.017
4991,0.149,0.226,0.374,0.707,0.604,0.109,0.057,0.026
4992,0.152,0.257,0.514,0.784,0.367,0.097,0.094,0.031
4993,0.211,0.364,0.662,0.889,0.223,0.091,0.167,0.044
4994,0.318,0.493,0.779,0.982,0.164,0.087,0.332,0.066
4995,0.492,0.606,0.772,0.922,0.139,0.087,0.512,0.08
4996,0.668,0.697,0.702,0.775,0.136,0.082,0.534,0.074
4997,0.662,0.629,0.636,0.649,0.127,0.066,0.404,0.063
4998,0.608,0.562,0.588,0.569,0.137,0.05,0.279,0.055
4999,0.481,0.568,0.487,0.477,0.2,0.035,0.173,0.043
5000,0.293,0.723,0.357,0.432,0.359,0.027,0.116,0.028
5001,0.182,0.885,0.291,0.476,0.561,0.028,0.094,0.018
5002,0.204,0.769,0.344,0.628,0.729,0.032,0.105,0.012
5003,0.325,0.552,0.476,0.83,0.781,0.041,0.151,0.009
5004,0.505,0.43,0.668,1.026,0.748,0.055,0.201,0.009
5005,0.66,0.369,0.873,1.15,0.683,0.069,0.231,0.009
5006,0.719,0.339,0.925,1.09,0.6,0.083,0.234,0.009
5007,0.755,0.325,0.806,0.898,0.518,0.096,0.214,0.009
5008,0.759,0.369,0.577,0.665,0.47,0.101,0.19,0.01
5009,0.694,0.479,0.422,0.552,0.399,0.104,0.142,0.015
5010,0.585,0.587,0.331,0.52,0.249,0.113,0.086,0.025
5011,0.469,0.673,0.257,0.5,0.123,0.125,0.058,0.042
5012,0.358,0.715,0.206,0.458,0.065,0.14,0.041,0.054
5013,0.233,0.629,0.167,0.439,0.039,0.149,0.026,0.062
5014,0.197,0.498,0.136,0.461,0.027,0.149,0.024,0.076
5015,0.163,0.479,0.134,0.506,0.021,0.145,0.027,0.095
5016,0.188,0.494,0.171,0.529,0.017,0.138,0.036,0.125
5017,0.202,0.478,0.174,0.442,0.013,0.122,0.065,0.156
5018,0.198,0.438,0.145,0.278,0.011,0.101,0.113,0.149
5019,0.17,0.369,0.114,0.138,0.012,0.077,0.161,0.125
5020,0.167,0.287,0.11,0.088,0.013,0.051,0.263,0.112
5021,0.282,0.225,0.093,0.075,0.013,0.026,0.399,0.091
5022,0.488,0.254,0.09,0.079,0.013,0.014,0.392,0.073
5023,0.59,0.243,0.086,0.082,0.015,0.01,0.333,0.053
5024,0.564,0.294,0.101,0.098,0.036,0.012,0.306,0.034
5025,0.588,0.356,0.106,0.124,0.065,0.017,0.309,0.015
5026,0.61,0.415,0.103,0.138,0.067,0.021,0.323,0.005
5027,0.547,0.458,0.124,0.173,0.072,0.027,0.312,0.004
5028,0.4,0.462,0.167,0.206,0.078,0.033,0.262,0.005
5029,0.356,0.461,0.178,0.211,0.091,0.039,0.196,0.006
5030,0.358,0.511,0.152,0.202,0.1,0.044,0.153,0.007
5031,0.313,0.594,0.119,0.209,0.099,0.046,0.119,0.008
5032,0.263,0.693,0.093,0.247,0.088,0.046,0.092,0.009
5033,0.236,0.831,0.091,0.36,0.113,0.047,0.069,0.014
5034,0.204,0.838,0.087,0.511,0.145,0.047,0.057,0.02
5035,0.166,0.806,0.096,0.759,0.185,0.043,0.049,0.021
5036,0.128,0.872,0.132,1.087,0.18,0.041,0.04,0.016
5037,0.124,1.002,0.233,1.405,0.158,0.036,0.037,0.014
5038,0.11,1.134,0.45,1.62,0.124,0.028,0.027,0.013
5039,0.111,1.201,0.83,1.938,0.097,0.026,0.018,0.014
5040,0.139,1.046,1.038,1.988,0.096,0.028,0.015,0.016
5041,0.13,0.851,0.967,1.724,0.094,0.031,0.017,0.018
5042,0.103,0.676,0.835,1.441,0.094,0.032,0.016,0.021
5043,0.03,0.436,0.489,0.79,0.044,0.006,0.009,0.002
5044,0.024,0.417,0.391,0.586,0.031,0.004,0.008,0.001
5045,0.015,0.394,0.262,0.356,0.014,0.002,0.008,0.0
5046,0.014,0.4,0.137,0.174,0.012,0.001,0.009,0.0
5047,0.021,0.457,0.059,0.066,0.015,0.002,0.017,0.0
5048,0.035,0.528,0.039,0.034,0.031,0.003,0.025,0.0
5049,0.056,0.586,0.041,0.032,0.067,0.007,0.031,0.0
5050,0.083,0.695,0.06,0.054,0.128,0.019,0.034,0.001
5051,0.098,0.799,0.096,0.091,0.218,0.048,0.042,0.001
5052,0.127,0.705,0.141,0.137,0.248,0.068,0.06,0.001
5053,0.148,0.442,0.171,0.165,0.21,0.069,0.075,0.001
5054,0.143,0.293,0.187,0.18,0.159,0.059,0.078,0.001
5055,0.143,0.156,0.215,0.202,0.127,0.044,0.07,0.001
5056,0.152,0.084,0.299,0.255,0.105,0.033,0.07,0.002
5057,0.168,0.09,0.405,0.319,0.078,0.025,0.077,0.004
5058,0.144,0.091,0.445,0.325,0.058,0.019,0.048,0.008
5059,0.113,0.077,0.525,0.344,0.052,0.019,0.03,0.013
5060,0.094,0.093,0.681,0.433,0.048,0.021,0.019,0.013
5061,0.089,0.138,0.969,0.623,0.042,0.02,0.018,0.011
5062,0.078,0.128,1.186,0.746,0.038,0.017,0.014,0.007
5063,0.077,0.141,1.109,0.707,0.035,0.015,0.009,0.004
5064,0.086,0.154,0.922,0.633,0.033,0.014,0.01,0.003
5065,0.103,0.137,0.742,0.537,0.038,0.016,0.013,0.002
5066,0.106,0.101,0.61,0.448,0.044,0.015,0.012,0.002
5067,0.093,0.076,0.515,0.376,0.049,0.014,0.011,0.001
5068,0.082,0.067,0.453,0.335,0.045,0.011,0.02,0.0
5069,0.079,0.066,0.372,0.298,0.037,0.007,0.049,0.0
5070,0.102,0.066,0.265,0.245,0.029,0.005,0.117,0.0
5071,0.145,0.074,0.168,0.184,0.03,0.003,0.224,0.0
5072,0.292,0.106,0.088,0.138,0.035,0.002,0.362,0.001
5073,0.501,0.166,0.043,0.095,0.045,0.004,0.387,0.001
5074,0.678,0.207,0.038,0.08,0.046,0.005,0.271,0.001
5075,0.676,0.237,0.045,0.076,0.057,0.007,0.168,0.001
5076,0.514,0.25,0.057,0.081,0.063,0.011,0.113,0.001
5077,0.297,0.205,0.069,0.082,0.058,0.015,0.076,0.001
5078,0.175,0.175,0.069,0.075,0.048,0.013,0.055,0.001
5079,0.134,0.158,0.059,0.061,0.04,0.013,0.045,0.001
5080,0.109,0.129,0.051,0.052,0.033,0.014,0.039,0.001
5081,0.091,0.136,0.044,0.044,0.033,0.017,0.036,0.001
5082,0.088,0.127,0.038,0.038,0.03,0.02,0.037,0.001
5083,0.079,0.154,0.032,0.035,0.031,0.023,0.04,0.002
5084,0.075,0.183,0.025,0.032,0.034,0.026,0.05,0.002
5085,0.074,0.182,0.023,0.033,0.04,0.029,0.081,0.002
5086,0.124,0.178,0.025,0.039,0.046,0.03,0.199,0.002
5087,0.257,0.179,0.037,0.049,0.051,0.032,0.39,0.003
5088,0.526,0.174,0.06,0.064,0.057,0.034,0.622,0.004
5089,0.888,0.177,0.095,0.081,0.079,0.033,0.801,0.005
5090,1.219,0.179,0.132,0.098,0.109,0.033,0.731,0.005
5091,1.375,0.201,0.177,0.128,0.138,0.029,0.611,0.004
5092,1.401,0.222,0.193,0.157,0.164,0.022,0.547,0.003
5093,1.364,0.216,0.197,0.183,0.176,0.015,0.45,0.002
5094,1.317,0.187,0.183,0.18,0.171,0.009,0.343,0.001
5095,1.141,0.122,0.134,0.144,0.132,0.005,0.247,0.001
5096,0.761,0.113,0.095,0.125,0.106,0.004,0.166,0.001
5097,0.362,0.182,0.06,0.124,0.086,0.005,0.093,0.001
5098,0.192,0.297,0.061,0.133,0.086,0.006,0.052,0.001
5099,0.155,0.297,0.075,0.138,0.088,0.008,0.05,0.001
5100,0.154,0.329,0.086,0.137,0.088,0.012,0.061,0.002
5101,0.13,0.333,0.086,0.125,0.076,0.015,0.072,0.002
5102,0.109,0.3,0.076,0.111,0.064,0.017,0.068,0.001
5103,0.092,0.252,0.06,0.09,0.052,0.016,0.063,0.001
5104,0.083,0.208,0.048,0.07,0.047,0.018,0.066,0.001
5105,0.102,0.186,0.037,0.058,0.047,0.022,0.093,0.001
5106,0.132,0.158,0.035,0.052,0.049,0.026,0.13,0.001
5107,0.154,0.154,0.027,0.049,0.052,0.03,0.209,0.001
5108,0.156,0.171,0.021,0.051,0.058,0.035,0.328,0.0
5109,0.165,0.233,0.017,0.067,0.065,0.041,0.483,0.0
5110,0.225,0.393,0.017,0.101,0.083,0.045,0.611,0.0
5111,0.34,0.824,0.025,0.17,0.101,0.045,0.551,0.0
5112,0.529,1.335,0.055,0.287,0.102,0.034,0.442,0.0
5113,0.659,1.349,0.14,0.433,0.101,0.017,0.317,0.0
5114,0.733,1.315,0.199,0.495,0.111,0.009,0.209,0.0
5115,0.702,1.233,0.147,0.493,0.116,0.007,0.127,0.0
5116,0.567,0.874,0.108,0.482,0.09,0.005,0.082,0.0
5117,0.423,0.727,0.071,0.424,0.056,0.003,0.058,0.0
5118,0.274,1.016,0.065,0.368,0.017,0.001,0.038,0.0
5119,0.171,1.716,0.069,0.341,0.008,0.001,0.03,0.0
5120,0.131,2.174,0.071,0.33,0.009,0.001,0.027,0.0
5121,0.107,1.801,0.08,0.324,0.014,0.001,0.043,0.0
5122,0.124,0.919,0.111,0.288,0.027,0.003,0.071,0.0
5123,0.167,0.388,0.148,0.277,0.051,0.006,0.102,0.0
5124,0.206,0.147,0.141,0.236,0.062,0.009,0.126,0.0
5125,0.245,0.085,0.125,0.193,0.068,0.012,0.154,0.0
5126,0.267,0.07,0.116,0.17,0.078,0.014,0.168,0.0
5127,0.258,0.054,0.103,0.142,0.076,0.014,0.183,0.0
5128,0.24,0.04,0.089,0.119,0.074,0.014,0.214,0.0
5129,0.222,0.029,0.08,0.099,0.077,0.015,0.272,0.0
5130,0.223,0.025,0.077,0.088,0.085,0.016,0.357,0.0
5131,0.26,0.009,0.065,0.07,0.122,0.019,0.466,0.0
5132,0.333,0.006,0.056,0.063,0.197,0.021,0.541,0.0
5133,0.395,0.009,0.057,0.069,0.295,0.029,0.508,0.0
5134,0.4,0.041,0.077,0.106,0.332,0.046,0.347,0.0
5135,0.405,0.043,0.085,0.105,0.26,0.068,0.183,0.0
5136,0.398,0.034,0.074,0.085,0.216,0.085,0.14,0.0
5137,0.297,0.047,0.07,0.081,0.186,0.092,0.115,0.0
5138,0.232,0.12,0.081,0.103,0.174,0.095,0.091,0.0
5139,0.237,0.262,0.116,0.191,0.192,0.091,0.079,0.0
5140,0.252,0.436,0.158,0.345,0.214,0.07,0.063,0.0
5141,0.246,0.595,0.2,0.51,0.232,0.041,0.048,0.0
5142,0.189,0.708,0.221,0.604,0.256,0.023,0.032,0.001
5143,0.13,0.631,0.256,0.645,0.291,0.017,0.027,0.001
5144,0.084,0.425,0.264,0.611,0.338,0.016,0.022,0.001
5145,0.097,0.205,0.254,0.509,0.346,0.02,0.031,0.001
5146,0.119,0.078,0.248,0.388,0.333,0.024,0.05,0.001
5147,0.136,0.067,0.265,0.308,0.322,0.024,0.074,0.001
5148,0.14,0.057,0.277,0.256,0.273,0.021,0.097,0.001
5149,0.158,0.055,0.236,0.195,0.214,0.018,0.121,0.001
5150,0.164,0.057,0.189,0.142,0.157,0.016,0.132,0.001
5151,0.173,0.082,0.151,0.115,0.124,0.013,0.153,0.0
5152,0.186,0.074,0.126,0.095,0.108,0.014,0.177,0.0
5153,0.201,0.053,0.108,0.082,0.108,0.016,0.212,0.001
5154,0.223,0.032,0.093,0.085,0.1,0.019,0.272,0.001
5155,0.279,0.026,0.089,0.092,0.132,0.026,0.359,0.001
5156,0.338,0.047,0.098,0.113,0.175,0.033,0.423,0.001
5157,0.373,0.078,0.112,0.135,0.216,0.041,0.447,0.001
5158,0.452,0.139,0.104,0.137,0.314,0.053,0.443,0.001
5159,0.532,0.253,0.088,0.163,0.416,0.066,0.408,0.001
5160,0.583,0.417,0.103,0.234,0.477,0.078,0.371,0.001
5161,0.602,0.61,0.155,0.349,0.491,0.08,0.343,0.001
5162,0.592,0.809,0.242,0.502,0.469,0.069,0.319,0.001
5163,0.545,1.426,0.423,0.842,0.331,0.21,0.281,0.043
5164,0.515,1.598,0.511,0.946,0.296,0.127,0.263,0.03
5165,0.438,1.619,0.54,0.871,0.261,0.084,0.205,0.021
5166,0.325,1.491,0.482,0.669,0.242,0.072,0.136,0.014
5167,0.286,1.399,0.343,0.455,0.201,0.065,0.095,0.008
5168,0.356,1.555,0.207,0.336,0.158,0.06,0.079,0.003
5169,0.477,1.593,0.157,0.288,0.129,0.059,0.088,0.001
5170,0.568,1.157,0.155,0.274,0.104,0.049,0.095,0.0
5171,0.609,0.509,0.148,0.278,0.086,0.037,0.115,0.0
5172,0.555,0.265,0.107,0.192,0.056,0.031,0.145,0.0
5173,0.492,0.243,0.075,0.125,0.037,0.039,0.145,0.0
5174,0.431,0.27,0.049,0.089,0.027,0.05,0.129,0.0
5175,0.367,0.261,0.04,0.071,0.019,0.051,0.129,0.0
5176,0.277,0.233,0.037,0.063,0.016,0.046,0.116,0.0
5177,0.187,0.181,0.048,0.067,0.016,0.057,0.102,0.0
5178,0.12,0.139,0.047,0.06,0.019,0.059,0.085,0.0
5179,0.083,0.084,0.032,0.046,0.025,0.051,0.084,0.0
5180,0.064,0.092,0.022,0.036,0.031,0.04,0.078,0.0
5181,0.072,0.118,0.019,0.043,0.03,0.029,0.087,0.0
5182,0.098,0.155,0.013,0.037,0.027,0.029,0.101,0.0
5183,0.133,0.218,0.01,0.027,0.028,0.037,0.117,0.0
5184,0.162,0.337,0.01,0.024,0.051,0.069,0.15,0.0
5185,0.233,0.445,0.021,0.034,0.092,0.12,0.19,0.0
5186,0.32,0.635,0.038,0.046,0.126,0.156,0.243,0.0
5187,0.455,0.838,0.05,0.056,0.115,0.131,0.287,0.0
5188,0.604,0.927,0.05,0.058,0.076,0.078,0.329,0.0
5189,0.734,0.923,0.028,0.04,0.061,0.038,0.318,0.004
5190,0.654,0.689,0.01,0.03,0.047,0.017,0.23,0.015
5191,0.392,0.423,0.014,0.035,0.026,0.012,0.154,0.016
5192,0.198,0.302,0.015,0.034,0.013,0.012,0.124,0.008
5193,0.134,0.287,0.009,0.032,0.007,0.019,0.197,0.003
5194,0.097,0.28,0.005,0.03,0.006,0.029,0.375,0.001
5195,0.077,0.212,0.006,0.028,0.008,0.043,0.546,0.0
5196,0.08,0.16,0.008,0.037,0.014,0.07,0.77,0.0
5197,0.135,0.113,0.012,0.042,0.025,0.097,0.995,0.001
5198,0.289,0.068,0.013,0.032,0.027,0.114,1.0,0.003
5199,0.477,0.024,0.011,0.02,0.021,0.113,0.778,0.004
5200,0.644,0.01,0.009,0.013,0.016,0.101,0.532,0.004
5201,0.798,0.015,0.008,0.014,0.018,0.086,0.419,0.004
5202,0.898,0.042,0.007,0.021,0.027,0.069,0.44,0.003
5203,1.015,0.123,0.008,0.051,0.054,0.049,0.537,0.002
5204,1.03,0.307,0.025,0.135,0.084,0.037,0.586,0.001
5205,1.049,0.591,0.071,0.283,0.095,0.036,0.527,0.0
5206,1.122,0.647,0.135,0.474,0.115,0.045,0.403,0.001
5207,1.128,0.436,0.209,0.572,0.13,0.056,0.294,0.001
5208,0.98,0.341,0.317,0.595,0.118,0.054,0.231,0.001
5209,0.737,0.253,0.39,0.571,0.089,0.045,0.17,0.0
5210,0.476,0.164,0.32,0.438,0.059,0.031,0.118,0.0
5211,0.263,0.101,0.21,0.312,0.029,0.016,0.095,0.0
5212,0.357,0.025,0.117,0.19,0.005,0.005,0.139,0.0
5213,0.758,0.016,0.045,0.104,0.002,0.003,0.178,0.0
5214,0.822,0.021,0.05,0.136,0.003,0.003,0.131,0.0
5215,0.831,0.007,0.09,0.15,0.002,0.002,0.143,0.0
5216,0.762,0.061,0.128,0.138,0.001,0.002,0.156,0.0
5217,0.601,0.163,0.139,0.126,0.005,0.007,0.152,0.0
5218,0.424,0.171,0.124,0.103,0.015,0.011,0.169,0.0
5219,0.321,0.267,0.107,0.09,0.023,0.019,0.166,0.0
5220,0.225,0.324,0.084,0.086,0.039,0.04,0.127,0.0
5221,0.153,0.355,0.082,0.087,0.059,0.077,0.098,0.0
5222,0.147,0.356,0.084,0.085,0.07,0.1,0.132,0.001
5223,0.239,0.34,0.079,0.071,0.068,0.129,0.157,0.001
5224,0.265,0.318,0.065,0.063,0.078,0.154,0.105,0.001
5225,0.182,0.23,0.059,0.074,0.095,0.161,0.08,0.001
5226,0.122,0.202,0.056,0.079,0.096,0.157,0.085,0.001
5227,0.113,0.153,0.049,0.08,0.104,0.15,0.088,0.001
5228,0.111,0.118,0.043,0.068,0.121,0.142,0.082,0.001
5229,0.067,0.084,0.041,0.056,0.15,0.139,0.053,0.001
5230,0.034,0.057,0.054,0.062,0.193,0.139,0.036,0.002
5231,0.026,0.051,0.096,0.086,0.243,0.125,0.037,0.002
5232,0.047,0.053,0.199,0.131,0.309,0.117,0.056,0.002
5233,0.068,0.042,0.414,0.198,0.379,0.12,0.081,0.004
5234,0.085,0.037,0.705,0.283,0.461,0.133,0.091,0.007
5235,0.096,0.045,0.995,0.41,0.52,0.141,0.078,0.01
5236,0.093,0.062,1.185,0.567,0.536,0.125,0.074,0.024
5237,0.064,0.096,1.345,0.737,0.552,0.093,0.089,0.072
5238,0.026,0.08,1.304,0.776,0.581,0.061,0.098,0.1
5239,0.015,0.045,1.124,0.717,0.596,0.052,0.098,0.088
